Simulation	SoftwareName	JaamSim	-
Simulation	SoftwareVersion	2025-08	-
Simulation	ConfigurationFile	C:\Users\LENOVO\OneDrive\Documents\GitHub\FP PDST\Pemodelan-Simulasi\Activity7\Activity7.cfg	-
Simulation	ScenarioNumber	1.0	-
Simulation	ScenarioIndex	{ 1 }	-
Simulation	ReplicationNumber	1.0	-
Simulation	RunNumber	1.0	-
Simulation	RunIndex	{ 1 }	-
Simulation	PresentTimeAndDate	Nov 12, 2025 15:13	-
Simulation	PresentSimulationTime	0.0	h
Simulation	RunDuration	12.0	h
Simulation	InitializationDuration	0.0	h

this.SimTime/1[h]	this.obj	this.SimTime/1[h] * 3600	[Process].ServiceTime/1[h] * 3600
2.159491751944444	PartsArrive_26	7774.1703069999985	316.5586284427922
2.260552563333333	PartsArrive_27	8137.989227999999	194.7456633802719
2.3372108444444444	PartsArrive_28	8413.95904	239.64756968240607
2.4253950063888885	PartsArrive_29	8731.422023	238.34458453395828
2.5125379588888888	PartsArrive_30	9045.136652	423.31558755891206
2.5687742088888887	PartsArrive_31	9247.587152	269.7160869412352
2.64941631	PartsArrive_32	9537.898716	267.0803194088319
2.743612706111111	PartsArrive_33	9877.005742	180.0005683460368
2.8346183516666663	PartsArrive_34	10204.626065999999	255.07578969715115
2.890883942222222	PartsArrive_35	10407.182192	275.13188123419263
3.0296773730555557	PartsArrive_36	10906.838543	302.11756736888464
3.0832982313888886	PartsArrive_37	11099.873633	270.4035546467421
3.161853554722222	PartsArrive_38	11382.672797	211.77580233671756
3.213696716111111	PartsArrive_39	11569.308178	183.30392796340493
3.2976021780555556	PartsArrive_40	11871.367841	191.9885702464066
3.4146859733333335	PartsArrive_41	12292.869504	313.1641927978089
3.487455139166667	PartsArrive_42	12554.838501	199.73168342232537
3.5588915202777778	PartsArrive_43	12812.009473	181.42948024627512
3.6622664694444444	PartsArrive_44	13184.15929	155.1934663477346
3.7173154808333333	PartsArrive_45	13382.335731	163.4724201049001
3.842343264444444	PartsArrive_46	13832.435752	245.16491497234193
3.9063997097222223	PartsArrive_47	14063.038955	182.41732943561942
4.012901391944444	PartsArrive_48	14446.445011	210.78380567489663
4.055680755	PartsArrive_49	14600.450718	320.3420862279311
4.1678086174999995	PartsArrive_50	15004.111022999998	268.8716676528653
4.227578595555555	PartsArrive_51	15219.282943999999	191.94569877018648
4.313812857777778	PartsArrive_52	15529.726288000002	237.2242343468077
4.450890870277778	PartsArrive_53	16023.207133000002	344.7308128172571
4.547652051388889	PartsArrive_54	16371.547385	285.6623688870255
4.581989825833333	PartsArrive_55	16495.163373	217.4749543626922
4.660751458888889	PartsArrive_56	16778.705252	271.8971564742366
4.755665877777778	PartsArrive_57	17120.39716	316.71352800876565
4.845927470833334	PartsArrive_58	17445.338895	149.69900260457234
4.919021680555555	PartsArrive_59	17708.478049999998	299.88605112651106
5.007751696111111	PartsArrive_60	18027.906106	271.64147100511445
5.068443761666666	PartsArrive_61	18246.397542	260.75948006806357
5.155642422222222	PartsArrive_62	18560.312719999998	245.70910655399774
5.272345100555555	PartsArrive_63	18980.442361999998	204.81251043381857
5.3315501375	PartsArrive_64	19193.580495	235.5328726682902
5.41379734	PartsArrive_65	19489.670424	233.94615359980247
5.529662635	PartsArrive_66	19906.785486	298.9569399650249
5.564311933611111	PartsArrive_67	20031.522961	208.16782445293586
5.655083017222222	PartsArrive_68	20358.298862	216.2621128312457
5.735853979722222	PartsArrive_69	20649.074327	259.1766463227868
5.817030781111111	PartsArrive_70	20941.310812	181.72716246963654
5.913087610833333	PartsArrive_71	21287.115399	324.76787903882797
5.994209538333333	PartsArrive_72	21579.154338	285.8388381786793
6.06277865	PartsArrive_73	21826.00314	93.9172723118744
6.174996981944444	PartsArrive_74	22229.989135	269.1910041226393
6.252873870277778	PartsArrive_75	22510.345933	151.5086792413236
6.350009946944444	PartsArrive_76	22860.035808999997	255.104900525668
6.4035734713888885	PartsArrive_77	23052.864497	210.3330900424346
6.500050660555555	PartsArrive_78	23400.182377999998	233.84475200792693
6.580175492222223	PartsArrive_79	23688.631772	227.56678981119643
6.663830508888888	PartsArrive_80	23989.789832	292.0101736999338
6.7656279336111105	PartsArrive_81	24356.260561	264.0102832810395
6.841096626666666	PartsArrive_82	24627.947856	333.00939216465736
6.907166878333333	PartsArrive_83	24865.800762	271.2401357529439
7.031840635	PartsArrive_84	25314.626286	263.04627213094153
7.118645239166667	PartsArrive_85	25627.122861	270.57210689115874
7.189338686388889	PartsArrive_86	25881.619271	351.5580682902961
7.251008214722222	PartsArrive_87	26103.629573	224.7720516003372
7.344064339722221	PartsArrive_88	26438.631622999997	235.26770896228194
7.406674501944444	PartsArrive_89	26664.028207	264.0635675259075
7.509338642777777	PartsArrive_90	27033.619113999997	224.46187848311283
7.5879254511111105	PartsArrive_91	27316.531624	200.82149797699748
7.705042862222222	PartsArrive_92	27738.154304	310.5864683787305
7.783395763333333	PartsArrive_93	28020.224748	327.92782210507534
7.8631769474999995	PartsArrive_94	28307.437010999998	144.61130682341212
7.915692146111112	PartsArrive_95	28496.491726	241.40282375365433
7.997971693611111	PartsArrive_96	28792.698097	210.52566709144338
8.071854001666667	PartsArrive_97	29058.674406000002	182.23926936709591
8.134427379444444	PartsArrive_98	29283.938566	178.79889643483324
8.243189079722223	PartsArrive_99	29675.480687000003	254.77389126388255
8.344158239444445	PartsArrive_100	30038.969662000003	191.65835857277514
8.396041678333333	PartsArrive_101	30225.750042	147.2225101532119
8.509623892777777	PartsArrive_102	30634.646013999994	312.92222048593374
8.596827801944444	PartsArrive_103	30948.580087	236.56216502834684
8.674667375277776	PartsArrive_104	31228.802550999993	274.559351570382
8.782994853888889	PartsArrive_105	31618.781474	180.19033825462344
8.822737863333334	PartsArrive_106	31761.856308000002	239.95282643784094
8.91327683361111	PartsArrive_107	32087.796601	238.2959019780189
9.029759018611111	PartsArrive_108	32507.132467	254.6747308232286
9.077777800277778	PartsArrive_109	32680.000081	133.3531882285488
9.190709293333335	PartsArrive_110	33086.553456	369.9290220928835
9.263651881388888	PartsArrive_111	33349.146773	385.1734285801654
9.360893927777777	PartsArrive_112	33699.21814	245.8207376712965
9.44403868111111	PartsArrive_113	33998.539251999995	179.90555204871595
9.503139214722221	PartsArrive_114	34211.301173	192.75414369008325
9.589468578333332	PartsArrive_115	34522.086881999996	152.27679404095767
9.64917525111111	PartsArrive_116	34737.030904	299.758194417097
9.776469133611112	PartsArrive_117	35195.288881	227.62361907772058
9.840820978888889	PartsArrive_118	35426.955524	242.2061727938417
9.896403818888889	PartsArrive_119	35627.053748	74.58101629454077
9.981887781944444	PartsArrive_120	35934.796015	285.98014796754273
10.07451977638889	PartsArrive_121	36268.271195	260.2526959198324
10.15987419611111	PartsArrive_122	36575.547106	125.667416698952
10.23225585888889	PartsArrive_123	36836.121092	242.92354773616333
10.332397567222221	PartsArrive_124	37196.631241999996	179.01836655552884
10.386155748611111	PartsArrive_125	37390.160695	194.38580680066238
10.508299646388888	PartsArrive_126	37829.878726999996	240.40066517380217
10.603938804166667	PartsArrive_127	38174.179695	247.11035780448975
10.665499556944445	PartsArrive_128	38395.798405	209.26950709364786
10.744045170277778	PartsArrive_129	38678.562613	157.07941187593698
10.84475825472222	PartsArrive_130	39041.129716999996	237.87843396710144
10.928288013888888	PartsArrive_131	39341.83685	116.93156650536727
11.000447610555556	PartsArrive_132	39601.611398	170.95537211799228
11.063534988055554	PartsArrive_133	39828.725956999995	218.82364156612195
11.154535795555555	PartsArrive_134	40156.328863999996	161.05848172763973
11.220019194444445	PartsArrive_135	40392.0691	311.12713105428594
11.377927460833334	PartsArrive_136	40960.538859	158.0691618113088
11.44578459861111	PartsArrive_137	41204.824555	275.181238984308
11.491055215555555	PartsArrive_138	41367.798775999996	209.77651430007245
11.58653423638889	PartsArrive_139	41711.523251	191.3816476471794
11.68232384	PartsArrive_140	42056.365824	253.5959945387836
11.736290066666667	PartsArrive_141	42250.64424	224.34634457121766
11.855429181666665	PartsArrive_142	42679.545053999995	324.01921777202585
11.9166897475	PartsArrive_143	42900.083091	296.50091646981826
11.979870812222222	PartsArrive_144	43127.534924	241.41907154173703
